"yr_cyc_num","date_time","lat","long","vmax","mslp","typh_grade"
"11,","2019080818,","220N,","1410E,","95,","948,","TY,"
"11,","2019080900,","220N,","1411E,","95,","948,","TY,"
"11,","2019080900,","220N,","1411E,","95,","948,","TY,"
"11,","2019080900,","220N,","1411E,","95,","948,","TY,"
"11,","2019080906,","220N,","1412E,","90,","953,","TY,"
"11,","2019080906,","220N,","1412E,","90,","953,","TY,"
"11,","2019080906,","220N,","1412E,","90,","953,","TY,"
"11,","2019080912,","222N,","1414E,","85,","957,","TY,"
"11,","2019080912,","222N,","1414E,","85,","957,","TY,"
"11,","2019080912,","222N,","1414E,","85,","957,","TY,"
"11,","2019080918,","224N,","1415E,","75,","965,","TY,"
"11,","2019080918,","224N,","1415E,","75,","965,","TY,"
"11,","2019080918,","224N,","1415E,","75,","965,","TY,"
"11,","2019081000,","227N,","1415E,","70,","966,","TY,"
"11,","2019081000,","227N,","1415E,","70,","966,","TY,"
"11,","2019081000,","227N,","1415E,","70,","966,","TY,"
"11,","2019081006,","228N,","1411E,","65,","970,","TY,"
"11,","2019081006,","228N,","1411E,","65,","970,","TY,"
"11,","2019081006,","228N,","1411E,","65,","970,","TY,"
"11,","2019081012,","228N,","1407E,","60,","974,","TS,"
"11,","2019081012,","228N,","1407E,","60,","974,","TS,"
"11,","2019081018,","228N,","1406E,","60,","974,","TS,"
"11,","2019081018,","228N,","1406E,","60,","974,","TS,"
"11,","2019081100,","230N,","1402E,","60,","972,","TS,"
"11,","2019081100,","230N,","1402E,","60,","972,","TS,"
"11,","2019081106,","233N,","1397E,","60,","973,","TS,"
"11,","2019081106,","233N,","1397E,","60,","973,","TS,"
"11,","2019081112,","236N,","1391E,","55,","976,","TS,"
"11,","2019081112,","236N,","1391E,","55,","976,","TS,"
"11,","2019081118,","239N,","1386E,","50,","978,","TS,"
"11,","2019081118,","239N,","1386E,","50,","978,","TS,"
"11,","2019081200,","244N,","1379E,","50,","978,","TS,"
"11,","2019081200,","244N,","1379E,","50,","978,","TS,"
"11,","2019081206,","250N,","1378E,","50,","978,","TS,"
"11,","2019081206,","250N,","1378E,","50,","978,","TS,"
"11,","2019081209,","256N,","1377E,","50,","985,","TS,"
"11,","2019081209,","256N,","1377E,","50,","985,","TS,"
"11,","2019081212,","259N,","1372E,","50,","978,","TS,"
"11,","2019081212,","259N,","1372E,","50,","978,","TS,"
"11,","2019081218,","270N,","1365E,","50,","976,","TS,"
"11,","2019081218,","270N,","1365E,","50,","976,","TS,"
"11,","2019081300,","273N,","1352E,","50,","974,","TS,"
"11,","2019081300,","273N,","1352E,","50,","974,","TS,"
"11,","2019081306,","276N,","1346E,","50,","972,","TS,"
"11,","2019081306,","276N,","1346E,","50,","972,","TS,"
"11,","2019081312,","279N,","1341E,","50,","974,","TS,"
"11,","2019081312,","279N,","1341E,","50,","974,","TS,"
"11,","2019081318,","283N,","1336E,","50,","974,","TS,"
"11,","2019081318,","283N,","1336E,","50,","974,","TS,"
"11,","2019081400,","287N,","1332E,","55,","969,","TS,"
"11,","2019081400,","287N,","1332E,","55,","969,","TS,"
"11,","2019081406,","294N,","1331E,","55,","969,","TS,"
"11,","2019081406,","294N,","1331E,","55,","969,","TS,"
"11,","2019081412,","304N,","1328E,","55,","968,","TS,"
"11,","2019081412,","304N,","1328E,","55,","968,","TS,"
"11,","2019081418,","314N,","1327E,","55,","970,","TS,"
"11,","2019081418,","314N,","1327E,","55,","970,","TS,"
"11,","2019081500,","325N,","1326E,","55,","967,","TS,"
"11,","2019081500,","325N,","1326E,","55,","967,","TS,"
"11,","2019081506,","341N,","1326E,","50,","977,","TS,"
"11,","2019081509,","350N,","1327E,","45,","977,","TS,"
"11,","2019081512,","359N,","1328E,","40,","979,","TS,"
"11,","2019081518,","376N,","1337E,","35,","976,","EX,"
"11,","2019081600,","396N,","1347E,","35,","976,","EX,"
"11,","2019081606,","410N,","1362E,","30,","974,","EX,"
"12,","2019081900,","126N,","1351E,","15,","1004,","DB,"
"12,","2019081906,","128N,","1347E,","15,","1003,","DB,"
"12,","2019081912,","130N,","1343E,","15,","1003,","DB,"
"12,","2019081918,","132N,","1340E,","15,","1003,","DB,"
"12,","2019082000,","135N,","1338E,","20,","1002,","DB,"
"12,","2019082006,","138N,","1336E,","20,","1002,","DB,"
"12,","2019082012,","142N,","1334E,","20,","1001,","DB,"
"12,","2019082018,","145N,","1330E,","20,","1001,","DB,"
"12,","2019082100,","148N,","1325E,","20,","1001,","DB,"
"12,","2019082106,","149N,","1318E,","25,","1001,","TD,"
"12,","2019082112,","151N,","1309E,","30,","1002,","TD,"
"12,","2019082118,","155N,","1301E,","30,","1001,","TD,"
"12,","2019082200,","157N,","1292E,","35,","995,","TS,"
"12,","2019082206,","159N,","1284E,","40,","995,","TS,"
"12,","2019082212,","167N,","1278E,","45,","994,","TS,"
"12,","2019082218,","178N,","1276E,","45,","994,","TS,"
"12,","2019082300,","183N,","1261E,","45,","995,","TS,"
"12,","2019082306,","192N,","1253E,","45,","992,","TS,"
"12,","2019082312,","199N,","1243E,","50,","989,","TS,"
"12,","2019082312,","199N,","1243E,","50,","989,","TS,"
"12,","2019082318,","207N,","1229E,","55,","987,","TS,"
"12,","2019082318,","207N,","1229E,","55,","987,","TS,"
"12,","2019082400,","215N,","1219E,","55,","987,","TS,"
"12,","2019082400,","215N,","1219E,","55,","987,","TS,"
"12,","2019082406,","224N,","1207E,","60,","979,","TS,"
"12,","2019082406,","224N,","1207E,","60,","979,","TS,"
"12,","2019082412,","228N,","1192E,","50,","982,","TS,"
"12,","2019082412,","228N,","1192E,","50,","982,","TS,"
"12,","2019082418,","228N,","1179E,","45,","991,","TS,"
"12,","2019082500,","238N,","1171E,","40,","993,","TS,"
"12,","2019082506,","247N,","1159E,","35,","995,","TS,"
"12,","2019082512,","249N,","1144E,","25,","1001,","TD,"
"12,","2019082518,","248N,","1134E,","20,","1002,","DB,"
"12,","2019082600,","248N,","1122E,","20,","1003,","DB,"
"13,","2019082412,","81N,","1406E,","15,","0,","DB,"
"13,","2019082418,","83N,","1396E,","20,","1007,","DB,"
"13,","2019082500,","87N,","1388E,","20,","1007,","DB,"
"13,","2019082506,","92N,","1380E,","20,","1005,","DB,"
"13,","2019082512,","104N,","1368E,","20,","1005,","DB,"
"13,","2019082518,","117N,","1353E,","20,","1004,","DB,"
"13,","2019082600,","128N,","1337E,","20,","1003,","DB,"
"13,","2019082606,","133N,","1319E,","20,","1002,","DB,"
"13,","2019082612,","137N,","1296E,","25,","1001,","TD,"
"13,","2019082618,","143N,","1281E,","25,","1004,","TD,"
"13,","2019082700,","147N,","1267E,","25,","1004,","TD,"
"13,","2019082706,","152N,","1248E,","25,","1002,","TD,"
"13,","2019082709,","158N,","1240E,","25,","1002,","TD,"
"13,","2019082712,","160N,","1229E,","25,","1004,","TD,"
"13,","2019082718,","163N,","1206E,","25,","999,","TD,"
"13,","2019082800,","167N,","1180E,","35,","999,","TS,"
"13,","2019082806,","168N,","1164E,","35,","1000,","TS,"
"13,","2019082812,","171N,","1148E,","35,","1000,","TS,"
"13,","2019082818,","173N,","1132E,","35,","994,","TS,"
"13,","2019082900,","175N,","1116E,","40,","995,","TS,"
"13,","2019082906,","175N,","1097E,","40,","993,","TS,"
"13,","2019082912,","177N,","1080E,","40,","994,","TS,"
"13,","2019082918,","172N,","1064E,","30,","995,","TD,"
"13,","2019083000,","165N,","1045E,","20,","1000,","DB,"
"13,","2019083006,","166N,","1036E,","20,","1002,","DB,"
"13,","2019083012,","168N,","1030E,","15,","1004,","DB,"
"13,","2019083018,","173N,","1025E,","15,","1005,","DB,"
"13,","2019083100,","179N,","1021E,","15,","1006,","DB,"
"14,","2019083006,","138N,","1799W,","15,","1010,","DB,"
"14,","2019083012,","139N,","1791E,","15,","0,","DB,"
"14,","2019083018,","140N,","1781E,","15,","1009,","DB,"
"14,","2019083100,","144N,","1774E,","15,","1009,","DB,"
"14,","2019083106,","145N,","1764E,","20,","1007,","DB,"
"14,","2019083112,","145N,","1748E,","20,","1007,","DB,"
"14,","2019083118,","149N,","1733E,","20,","1010,","DB,"
"14,","2019090100,","149N,","1722E,","20,","1007,","DB,"
"14,","2019090106,","153N,","1714E,","25,","1008,","TD,"
"14,","2019090112,","153N,","1704E,","30,","1007,","TD,"
"14,","2019090118,","154N,","1694E,","30,","1005,","TD,"
"14,","2019090200,","159N,","1679E,","30,","1003,","TD,"
"14,","2019090206,","164N,","1662E,","30,","1005,","TD,"
"14,","2019090212,","166N,","1649E,","30,","1009,","TD,"
"14,","2019090218,","168N,","1638E,","35,","1005,","TS,"
"14,","2019090300,","170N,","1627E,","35,","1003,","TS,"
"14,","2019090306,","169N,","1614E,","35,","1005,","TS,"
"14,","2019090312,","169N,","1605E,","35,","1004,","TS,"
"14,","2019090318,","172N,","1599E,","35,","1005,","TS,"
"14,","2019090400,","176N,","1593E,","35,","1000,","TS,"
"14,","2019090406,","182N,","1584E,","35,","1001,","TS,"
"14,","2019090412,","182N,","1574E,","35,","1001,","TS,"
"14,","2019090418,","185N,","1567E,","35,","1002,","TS,"
"14,","2019090500,","193N,","1562E,","40,","998,","TS,"
"14,","2019090506,","201N,","1552E,","45,","996,","TS,"
"14,","2019090512,","209N,","1541E,","50,","994,","TS,"
"14,","2019090512,","209N,","1541E,","50,","994,","TS,"
"14,","2019090518,","217N,","1530E,","55,","991,","TS,"
"14,","2019090518,","217N,","1530E,","55,","991,","TS,"
"14,","2019090600,","228N,","1519E,","60,","988,","TS,"
"14,","2019090600,","228N,","1519E,","60,","988,","TS,"
"14,","2019090606,","238N,","1499E,","65,","984,","TY,"
"14,","2019090606,","238N,","1499E,","65,","984,","TY,"
"14,","2019090606,","238N,","1499E,","65,","984,","TY,"
"14,","2019090612,","247N,","1481E,","65,","984,","TY,"
"14,","2019090612,","247N,","1481E,","65,","984,","TY,"
"14,","2019090612,","247N,","1481E,","65,","984,","TY,"
"14,","2019090618,","258N,","1464E,","70,","979,","TY,"
"14,","2019090618,","258N,","1464E,","70,","979,","TY,"
"14,","2019090618,","258N,","1464E,","70,","979,","TY,"
"14,","2019090700,","268N,","1448E,","85,","968,","TY,"
"14,","2019090700,","268N,","1448E,","85,","968,","TY,"
"14,","2019090700,","268N,","1448E,","85,","968,","TY,"
"14,","2019090706,","279N,","1432E,","100,","956,","TY,"
"14,","2019090706,","279N,","1432E,","100,","956,","TY,"
"14,","2019090706,","279N,","1432E,","100,","956,","TY,"
"14,","2019090712,","289N,","1418E,","110,","948,","TY,"
"14,","2019090712,","289N,","1418E,","110,","948,","TY,"
"14,","2019090712,","289N,","1418E,","110,","948,","TY,"
"14,","2019090718,","301N,","1405E,","115,","942,","TY,"
"14,","2019090718,","301N,","1405E,","115,","942,","TY,"
"14,","2019090718,","301N,","1405E,","115,","942,","TY,"
"14,","2019090800,","315N,","1396E,","115,","942,","TY,"
"14,","2019090800,","315N,","1396E,","115,","942,","TY,"
"14,","2019090800,","315N,","1396E,","115,","942,","TY,"
"14,","2019090806,","330N,","1390E,","115,","940,","TY,"
"14,","2019090806,","330N,","1390E,","115,","940,","TY,"
"14,","2019090806,","330N,","1390E,","115,","940,","TY,"
"14,","2019090812,","341N,","1391E,","100,","952,","TY,"
"14,","2019090812,","341N,","1391E,","100,","952,","TY,"
"14,","2019090812,","341N,","1391E,","100,","952,","TY,"
"14,","2019090818,","353N,","1397E,","90,","958,","TY,"
"14,","2019090818,","353N,","1397E,","90,","958,","TY,"
"14,","2019090818,","353N,","1397E,","90,","958,","TY,"
"14,","2019090900,","363N,","1411E,","75,","982,","TY,"
"14,","2019090900,","363N,","1411E,","75,","982,","TY,"
"14,","2019090900,","363N,","1411E,","75,","982,","TY,"
"14,","2019090906,","373N,","1426E,","65,","980,","TY,"
"14,","2019090906,","373N,","1426E,","65,","980,","TY,"
"14,","2019090906,","373N,","1426E,","65,","980,","TY,"
"14,","2019090912,","382N,","1444E,","55,","986,","TS,"
"14,","2019090912,","382N,","1444E,","55,","986,","TS,"
"14,","2019090918,","390N,","1464E,","45,","993,","TS,"
"14,","2019091000,","399N,","1487E,","40,","992,","EX,"
"14,","2019091006,","406N,","1518E,","40,","996,","EX,"
"14,","2019091012,","417N,","1546E,","35,","998,","EX,"
"14,","2019091018,","424N,","1583E,","35,","999,","EX,"
"15,","2019083012,","64N,","1360E,","15,","1010,","DB,"
"15,","2019083018,","64N,","1347E,","15,","1010,","DB,"
"15,","2019083100,","65N,","1336E,","15,","1010,","DB,"
"15,","2019083106,","70N,","1327E,","15,","1004,","DB,"
"15,","2019083112,","78N,","1317E,","20,","1005,","DB,"
"15,","2019083118,","92N,","1304E,","20,","1004,","DB,"
"15,","2019090100,","105N,","1292E,","20,","1004,","DB,"
"15,","2019090106,","117N,","1283E,","20,","1004,","DB,"
"15,","2019090112,","132N,","1274E,","25,","1007,","TD,"
"15,","2019090118,","144N,","1263E,","25,","1005,","TD,"
"15,","2019090200,","158N,","1254E,","30,","1005,","TD,"
"15,","2019090206,","169N,","1250E,","35,","1000,","TS,"
"15,","2019090212,","180N,","1244E,","40,","1001,","TS,"
"15,","2019090218,","190N,","1241E,","45,","998,","TS,"
"15,","2019090300,","198N,","1239E,","50,","994,","TS,"
"15,","2019090300,","198N,","1239E,","50,","994,","TS,"
"15,","2019090306,","207N,","1241E,","65,","983,","TY,"
"15,","2019090306,","207N,","1241E,","65,","983,","TY,"
"15,","2019090312,","213N,","1242E,","70,","979,","TY,"
"15,","2019090312,","213N,","1242E,","70,","979,","TY,"
"15,","2019090312,","213N,","1242E,","70,","979,","TY,"
"15,","2019090318,","218N,","1243E,","70,","979,","TY,"
"15,","2019090318,","218N,","1243E,","70,","979,","TY,"
"15,","2019090318,","218N,","1243E,","70,","979,","TY,"
"15,","2019090400,","221N,","1246E,","80,","971,","TY,"
"15,","2019090400,","221N,","1246E,","80,","971,","TY,"
"15,","2019090400,","221N,","1246E,","80,","971,","TY,"
"15,","2019090406,","224N,","1251E,","85,","965,","TY,"
"15,","2019090406,","224N,","1251E,","85,","965,","TY,"
"15,","2019090406,","224N,","1251E,","85,","965,","TY,"
"15,","2019090412,","230N,","1254E,","90,","961,","TY,"
"15,","2019090412,","230N,","1254E,","90,","961,","TY,"
"15,","2019090412,","230N,","1254E,","90,","961,","TY,"
"15,","2019090418,","236N,","1254E,","105,","947,","TY,"
"15,","2019090418,","236N,","1254E,","105,","947,","TY,"
"15,","2019090418,","236N,","1254E,","105,","947,","TY,"
"15,","2019090500,","242N,","1253E,","115,","930,","TY,"
"15,","2019090500,","242N,","1253E,","115,","930,","TY,"
"15,","2019090500,","242N,","1253E,","115,","930,","TY,"
"15,","2019090506,","250N,","1253E,","115,","934,","TY,"
"15,","2019090506,","250N,","1253E,","115,","934,","TY,"
"15,","2019090506,","250N,","1253E,","115,","934,","TY,"
"15,","2019090512,","257N,","1253E,","120,","931,","TY,"
"15,","2019090512,","257N,","1253E,","120,","931,","TY,"
"15,","2019090512,","257N,","1253E,","120,","931,","TY,"
"15,","2019090518,","269N,","1252E,","120,","928,","TY,"
"15,","2019090518,","269N,","1252E,","120,","928,","TY,"
"15,","2019090518,","269N,","1252E,","120,","928,","TY,"
"15,","2019090600,","281N,","1251E,","115,","935,","TY,"
"15,","2019090600,","281N,","1251E,","115,","935,","TY,"
"15,","2019090600,","281N,","1251E,","115,","935,","TY,"
"15,","2019090606,","296N,","1252E,","110,","936,","TY,"
"15,","2019090606,","296N,","1252E,","110,","936,","TY,"
"15,","2019090606,","296N,","1252E,","110,","936,","TY,"
"15,","2019090612,","312N,","1251E,","100,","944,","TY,"
"15,","2019090612,","312N,","1251E,","100,","944,","TY,"
"15,","2019090612,","312N,","1251E,","100,","944,","TY,"
"15,","2019090618,","333N,","1248E,","90,","951,","TY,"
"15,","2019090618,","333N,","1248E,","90,","951,","TY,"
"15,","2019090618,","333N,","1248E,","90,","951,","TY,"
"15,","2019090700,","356N,","1247E,","75,","962,","TY,"
"15,","2019090700,","356N,","1247E,","75,","962,","TY,"
"15,","2019090700,","356N,","1247E,","75,","962,","TY,"
"15,","2019090706,","378N,","1251E,","65,","969,","TY,"
"15,","2019090706,","378N,","1251E,","65,","969,","TY,"
"15,","2019090706,","378N,","1251E,","65,","969,","TY,"
"15,","2019090712,","407N,","1265E,","50,","977,","TS,"
"15,","2019090712,","407N,","1265E,","50,","977,","TS,"
"15,","2019090718,","444N,","1289E,","35,","992,","EX,"
"16,","2019083100,","189N,","1227E,","15,","1004,","DB,"
"16,","2019083106,","191N,","1214E,","20,","1003,","DB,"
"16,","2019083112,","188N,","1198E,","20,","1005,","DB,"
"16,","2019083118,","188N,","1182E,","25,","1002,","TD,"
"16,","2019090100,","188N,","1168E,","25,","1002,","TD,"
"16,","2019090106,","188N,","1153E,","25,","1002,","TD,"
"16,","2019090112,","189N,","1136E,","30,","1001,","TD,"
"16,","2019090118,","190N,","1118E,","30,","1001,","TD,"
"16,","2019090200,","189N,","1104E,","30,","1001,","TD,"
"16,","2019090206,","182N,","1093E,","30,","1000,","TD,"
"16,","2019090212,","172N,","1082E,","35,","997,","TS,"
"16,","2019090218,","167N,","1074E,","35,","993,","TS,"
"16,","2019090300,","156N,","1065E,","25,","998,","TD,"
"16,","2019090306,","161N,","1063E,","25,","1004,","TD,"
"17,","2019091206,","91N,","1620E,","10,","0,","DB,"
"17,","2019091212,","96N,","1606E,","15,","1010,","DB,"
"17,","2019091218,","101N,","1592E,","15,","1010,","DB,"
"17,","2019091300,","111N,","1582E,","20,","1009,","DB,"
"17,","2019091306,","120N,","1570E,","20,","1009,","DB,"
"17,","2019091312,","130N,","1555E,","20,","1005,","DB,"
"17,","2019091318,","133N,","1539E,","20,","1007,","DB,"
"17,","2019091400,","134N,","1529E,","20,","1006,","DB,"
"17,","2019091406,","139N,","1519E,","20,","1003,","DB,"
"17,","2019091412,","143N,","1511E,","25,","1004,","TD,"
"17,","2019091418,","146N,","1505E,","25,","1004,","TD,"
"17,","2019091500,","155N,","1498E,","30,","1000,","TD,"
"17,","2019091506,","166N,","1489E,","30,","999,","TD,"
"17,","2019091512,","176N,","1479E,","35,","999,","TS,"
"17,","2019091518,","196N,","1468E,","30,","1000,","TD,"
"17,","2019091600,","213N,","1454E,","30,","1002,","TD,"
"17,","2019091606,","233N,","1445E,","25,","1003,","TD,"
"17,","2019091612,","248N,","1431E,","20,","1003,","DB,"
"17,","2019091618,","269N,","1425E,","20,","1003,","DB,"
"17,","2019091700,","289N,","1427E,","20,","1002,","DB,"
"17,","2019091706,","309N,","1435E,","20,","1001,","DB,"
"18,","2019091700,","202N,","1287E,","20,","1007,","DB,"
"18,","2019091706,","206N,","1288E,","20,","1007,","DB,"
"18,","2019091712,","210N,","1288E,","20,","1007,","DB,"
"18,","2019091718,","213N,","1288E,","20,","1007,","DB,"
"18,","2019091800,","216N,","1289E,","20,","1003,","DB,"
"18,","2019091806,","218N,","1291E,","20,","1001,","DB,"
"18,","2019091812,","221N,","1293E,","20,","1000,","DB,"
"18,","2019091818,","223N,","1290E,","25,","1000,","TD,"
"18,","2019091900,","224N,","1287E,","30,","999,","TD,"
"18,","2019091903,","223N,","1286E,","30,","997,","TD,"
"18,","2019091906,","224N,","1287E,","30,","993,","TD,"
"18,","2019091909,","227N,","1288E,","35,","993,","TS,"
"18,","2019091912,","228N,","1283E,","40,","990,","TS,"
"18,","2019091918,","229N,","1277E,","40,","993,","TS,"
"18,","2019092000,","230N,","1274E,","50,","986,","TS,"
"18,","2019092000,","230N,","1274E,","50,","986,","TS,"
"18,","2019092006,","233N,","1271E,","50,","978,","TS,"
"18,","2019092006,","233N,","1271E,","50,","978,","TS,"
"18,","2019092012,","241N,","1269E,","55,","976,","TS,"
"18,","2019092012,","241N,","1269E,","55,","976,","TS,"
"18,","2019092018,","251N,","1264E,","60,","970,","TS,"
"18,","2019092018,","251N,","1264E,","60,","970,","TS,"
"18,","2019092100,","263N,","1257E,","60,","972,","TS,"
"18,","2019092100,","263N,","1257E,","60,","972,","TS,"
"18,","2019092106,","275N,","1256E,","65,","969,","TY,"
"18,","2019092106,","275N,","1256E,","65,","969,","TY,"
"18,","2019092112,","285N,","1256E,","65,","967,","TY,"
"18,","2019092112,","285N,","1256E,","65,","967,","TY,"
"18,","2019092118,","296N,","1260E,","65,","970,","TY,"
"18,","2019092118,","296N,","1260E,","65,","970,","TY,"
"18,","2019092200,","310N,","1266E,","55,","977,","TS,"
"18,","2019092200,","310N,","1266E,","55,","977,","TS,"
"18,","2019092206,","327N,","1279E,","55,","979,","TS,"
"18,","2019092206,","327N,","1279E,","55,","979,","TS,"
"18,","2019092212,","341N,","1296E,","60,","976,","TS,"
"18,","2019092212,","341N,","1296E,","60,","976,","TS,"
"18,","2019092218,","354N,","1315E,","50,","983,","TS,"
"18,","2019092218,","354N,","1315E,","50,","983,","TS,"
"18,","2019092300,","383N,","1351E,","45,","986,","EX,"
"18,","2019092306,","409N,","1386E,","40,","988,","EX,"
"19,","2019092518,","123N,","1493E,","15,","1009,","DB,"
"19,","2019092600,","121N,","1471E,","15,","1010,","DB,"
"19,","2019092606,","124N,","1451E,","15,","1010,","DB,"
"19,","2019092612,","128N,","1431E,","15,","1010,","DB,"
"19,","2019092618,","132N,","1411E,","20,","1007,","DB,"
"19,","2019092700,","138N,","1389E,","20,","1007,","DB,"
"19,","2019092706,","140N,","1374E,","25,","1006,","TD,"
"19,","2019092712,","144N,","1359E,","35,","1005,","TS,"
"19,","2019092718,","150N,","1342E,","40,","1003,","TS,"
"19,","2019092800,","161N,","1323E,","40,","1003,","TS,"
"19,","2019092806,","172N,","1305E,","45,","1001,","TS,"
"19,","2019092812,","177N,","1289E,","45,","1000,","TS,"
"19,","2019092818,","180N,","1277E,","45,","997,","TS,"
"19,","2019092900,","186N,","1265E,","50,","996,","TS,"
"19,","2019092900,","186N,","1265E,","50,","996,","TS,"
"19,","2019092906,","196N,","1257E,","60,","989,","TS,"
"19,","2019092906,","196N,","1257E,","60,","989,","TS,"
"19,","2019092912,","204N,","1247E,","65,","986,","TY,"
"19,","2019092912,","204N,","1247E,","65,","986,","TY,"
"19,","2019092912,","204N,","1247E,","65,","986,","TY,"
"19,","2019092918,","210N,","1236E,","65,","983,","TY,"
"19,","2019092918,","210N,","1236E,","65,","983,","TY,"
"19,","2019092918,","210N,","1236E,","65,","983,","TY,"
"19,","2019092921,","212N,","1232E,","65,","983,","TY,"
"19,","2019092921,","212N,","1232E,","65,","983,","TY,"
"19,","2019092921,","212N,","1232E,","65,","983,","TY,"
"19,","2019093000,","218N,","1230E,","70,","980,","TY,"
"19,","2019093000,","218N,","1230E,","70,","980,","TY,"
"19,","2019093000,","218N,","1230E,","70,","980,","TY,"
"19,","2019093006,","228N,","1230E,","85,","968,","TY,"
"19,","2019093006,","228N,","1230E,","85,","968,","TY,"
"19,","2019093006,","228N,","1230E,","85,","968,","TY,"
"19,","2019093012,","246N,","1229E,","90,","961,","TY,"
"19,","2019093012,","246N,","1229E,","90,","961,","TY,"
"19,","2019093012,","246N,","1229E,","90,","961,","TY,"
"19,","2019093018,","260N,","1222E,","85,","966,","TY,"
"19,","2019093018,","260N,","1222E,","85,","966,","TY,"
"19,","2019093018,","260N,","1222E,","85,","966,","TY,"
"19,","2019100100,","273N,","1221E,","70,","977,","TY,"
"19,","2019100100,","273N,","1221E,","70,","977,","TY,"
"19,","2019100100,","273N,","1221E,","70,","977,","TY,"
"19,","2019100106,","286N,","1223E,","65,","980,","TY,"
"19,","2019100106,","286N,","1223E,","65,","980,","TY,"
"19,","2019100106,","286N,","1223E,","65,","980,","TY,"
"19,","2019100112,","301N,","1225E,","60,","983,","TS,"
"19,","2019100112,","301N,","1225E,","60,","983,","TS,"
"19,","2019100118,","308N,","1228E,","55,","985,","TS,"
"19,","2019100118,","308N,","1228E,","55,","985,","TS,"
"19,","2019100200,","321N,","1238E,","45,","992,","TS,"
"19,","2019100206,","333N,","1248E,","45,","991,","TS,"
"19,","2019100212,","343N,","1264E,","40,","995,","TS,"
"19,","2019100218,","358N,","1281E,","40,","995,","TS,"
"19,","2019100300,","375N,","1300E,","45,","992,","TS,"
"19,","2019100306,","381N,","1315E,","45,","988,","TS,"
"19,","2019100312,","387N,","1329E,","50,","986,","TS,"
"19,","2019100312,","387N,","1329E,","50,","986,","TS,"
"19,","2019100318,","390N,","1343E,","45,","985,","EX,"
"19,","2019100400,","390N,","1364E,","45,","985,","EX,"
"19,","2019100406,","388N,","1387E,","45,","986,","EX,"
"19,","2019100412,","385N,","1414E,","35,","993,","EX,"
"20,","2019100412,","158N,","1646E,","15,","1010,","DB,"
"20,","2019100418,","157N,","1636E,","20,","1006,","DB,"
"20,","2019100500,","153N,","1623E,","25,","1005,","TD,"
"20,","2019100506,","151N,","1612E,","25,","1005,","TD,"
"20,","2019100512,","151N,","1594E,","30,","1004,","TD,"
"20,","2019100518,","150N,","1576E,","35,","1003,","TS,"
"20,","2019100600,","145N,","1558E,","45,","998,","TS,"
"20,","2019100606,","143N,","1541E,","50,","995,","TS,"
"20,","2019100606,","143N,","1541E,","50,","995,","TS,"
"20,","2019100612,","146N,","1526E,","60,","988,","TS,"
"20,","2019100612,","146N,","1526E,","60,","988,","TS,"
"20,","2019100618,","149N,","1511E,","70,","982,","TY,"
"20,","2019100618,","149N,","1511E,","70,","982,","TY,"
"20,","2019100618,","149N,","1511E,","70,","982,","TY,"
"20,","2019100700,","152N,","1495E,","105,","953,","TY,"
"20,","2019100700,","152N,","1495E,","105,","953,","TY,"
"20,","2019100700,","152N,","1495E,","105,","953,","TY,"
"20,","2019100706,","156N,","1482E,","140,","921,","ST,"
"20,","2019100706,","156N,","1482E,","140,","921,","ST,"
"20,","2019100706,","156N,","1482E,","140,","921,","ST,"
"20,","2019100710,","159N,","1470E,","160,","898,","ST,"
"20,","2019100710,","159N,","1470E,","160,","898,","ST,"
"20,","2019100710,","159N,","1470E,","160,","898,","ST,"
"20,","2019100712,","161N,","1466E,","160,","890,","ST,"
"20,","2019100712,","161N,","1466E,","160,","890,","ST,"
"20,","2019100712,","161N,","1466E,","160,","890,","ST,"
"20,","2019100718,","165N,","1450E,","145,","909,","ST,"
"20,","2019100718,","165N,","1450E,","145,","909,","ST,"
"20,","2019100718,","165N,","1450E,","145,","909,","ST,"
"20,","2019100800,","169N,","1437E,","130,","926,","ST,"
"20,","2019100800,","169N,","1437E,","130,","926,","ST,"
"20,","2019100800,","169N,","1437E,","130,","926,","ST,"
"20,","2019100806,","177N,","1427E,","120,","936,","TY,"
"20,","2019100806,","177N,","1427E,","120,","936,","TY,"
"20,","2019100806,","177N,","1427E,","120,","936,","TY,"
"20,","2019100812,","184N,","1418E,","125,","928,","TY,"
"20,","2019100812,","184N,","1418E,","125,","928,","TY,"
"20,","2019100812,","184N,","1418E,","125,","928,","TY,"
"20,","2019100818,","192N,","1409E,","140,","909,","ST,"
"20,","2019100818,","192N,","1409E,","140,","909,","ST,"
"20,","2019100818,","192N,","1409E,","140,","909,","ST,"
"20,","2019100900,","198N,","1404E,","145,","902,","ST,"
"20,","2019100900,","198N,","1404E,","145,","902,","ST,"
"20,","2019100900,","198N,","1404E,","145,","902,","ST,"
"20,","2019100904,","203N,","1401E,","150,","896,","ST,"
"20,","2019100904,","203N,","1401E,","150,","896,","ST,"
"20,","2019100904,","203N,","1401E,","150,","896,","ST,"
"20,","2019100906,","206N,","1399E,","145,","904,","ST,"
"20,","2019100906,","206N,","1399E,","145,","904,","ST,"
"20,","2019100906,","206N,","1399E,","145,","904,","ST,"
"20,","2019100912,","212N,","1396E,","140,","910,","ST,"
"20,","2019100912,","212N,","1396E,","140,","910,","ST,"
"20,","2019100912,","212N,","1396E,","140,","910,","ST,"
